"","Longitude","Latitude"
"1",-64.661504,43.98931
"2",-64.661504,43.98931
"3",-63.670683,44.712795
"4",9.75902,55.540976
"5",10.624349,59.679951
"6",10.624093,59.68044
"7",-134.670012,58.312446
"8",-5.069532,50.141632
"9",-60.952749,45.515466
"10",-60.952648,45.515471
"11",-123.825646,45.924448
"12",-122.556322,47.245127
"13",18.002346,69.636786
"14",-70.28264,43.557721
"15",-122.405617,47.693813
"16",-122.892386,47.683756
"17",-123.350458,48.403667
"18",-122.403393,48.038929
"19",11.36047,58.1127
"20",4.930511,60.499652
"21",10.378623,59.135042
"22",14.600489,67.237249
"23",-63.57475,44.620688
"24",14.720853,67.305684
"25",-123.350389,48.4034
"26",-122.404978,47.695855
"27",-63.783966,44.468834
"28",-148.654847,60.780262
"29",-63.917346,44.4965
"30",-63.671104,44.71264
"31",11.22807,58.3523
"32",11.46339,58.10772
"33",18.002346,69.636786
"34",-64.66097,43.989525
"35",-64.66097,43.989525
"36",-64.66097,43.989525
"37",-64.66097,43.989525
"38",-64.66097,43.989525
"39",-63.57034,44.648569
"40",9.742339,55.525198
"41",-125.900874,49.153533
"42",-125.967281,49.169654
"43",-123.394658,48.652934
"44",14.619011,67.229728
"45",11.324353,59.11206
"46",11.324353,59.11206
"47",11.324353,59.11206
"48",11.324353,59.11206
"49",11.324353,59.11206
"50",11.324353,59.11206
"51",11.324353,59.11206
"52",11.324353,59.11206
"53",11.324353,59.11206
"54",11.324353,59.11206
"55",11.118817,58.993805
"56",14.625238,67.227302
"57",11.325045,59.112133
"58",11.325045,59.112133
"59",-122.665585,48.416807
"60",11.32474,59.112118
"61",11.325246,59.112105
"62",18.002346,69.636786
"63",-63.670925,44.712538
"64",-122.325123,47.348561
"65",11.048133,63.866297
"66",-123.300128,48.476457
"67",-122.710705,37.89674
"68",-70.749526,43.076398
"69",11.09514,63.836824
"70",11.09514,63.836824
"71",-124.077928,49.255255
"72",-70.216873,43.556819
"73",11.081374,63.84405
"74",11.081374,63.84405
"75",11.081374,63.84405
"76",-63.706356,44.462151
"77",-63.706356,44.462151
"78",-123.349711,48.402671
"79",-63.917567,44.496459
"80",-63.670587,44.712829
"81",11.3047,58.35916
"82",11.21181,58.34411
"83",-122.404536,47.695051
"84",-122.404647,47.69507
"85",-69.51506,43.833917
"86",-63.706529,44.462321
"87",-123.968248,45.884484
"88",-63.707778,44.461667
"89",-63.570719,44.648807
"90",-63.570673,44.648923
"91",-63.570625,44.649026
"92",-63.570878,44.648825
"93",-63.570826,44.648834
"94",-63.549394,44.578114
"95",-63.567006,44.623906
"96",-124.984744,50.012601
"97",3.914127,51.629166
"98",3.913293,51.628166
"99",8.299366,54.755222
"100",11.20572,58.3484
"101",11.18657,58.35703
"102",11.18477,58.36606
"103",-63.706683,44.462325
"104",-63.917474,44.496418
"105",-69.383859,43.90426
"106",-69.38338,43.905245
"107",-69.382732,43.902447
"108",-69.381694,43.901514
"109",-63.946036,44.656577
"110",-63.945998,44.656569
"111",-63.945939,44.656558
"112",-63.945926,44.656565
"113",-63.945962,44.656598
"114",-122.516708,48.71835
"115",10.831389,58.901389
"116",3.7,43.42472
"117",3.868575,51.59622
"118",18.71763,69.558957
"119",-66.759545,44.578603
"120",-57.955553,49.601595
"121",-68.342654,44.241055
"122",-68.310715,44.227713
"123",-57.957461,49.602747
"124",-63.706135,44.462154
"125",-124.116586,44.20678
"126",-121.752572,36.808437
"127",-70.218311,43.556274
"128",-124.251536,48.265325
"129",-70.58178,43.276722
"130",-124.116302,44.206574
"131",-121.683612,36.879058
"132",-68.311211,44.228775
"133",-69.467714,48.269644
"134",-121.954467,36.561245
"135",-70.218043,43.556473
"136",-70.56352,43.320163
"137",-63.949379,44.526576
"138",14.625829,67.226977
"139",8.303398,54.77483
"140",-68.849778,48.333687
"141",14.720206,67.317537
"142",-123.363808,48.407322
"143",-122.516527,47.307169
"144",-69.459,48.276642
"145",14.625469,67.227189
"146",-125.136913,48.834258
"147",-66.890646,45.038393
"148",14.365437,67.283527
"149",-122.406503,47.693478
"150",11.323015,59.112149
"151",-123.307769,48.410855
"152",11.322564,59.112196
"153",11.322564,59.112196
"154",11.322564,59.112196
"155",-135.350455,57.056703
"156",-135.350455,57.056703
"157",-135.350767,57.056886
"158",10.255461,56.151079
"159",8.297335,54.748531
"160",-122.507447,47.33257
"161",11.43233,58.26728
"162",10.255197,56.150664
"163",10.268449,56.20854
"164",-63.610905,44.635222
"165",-122.396937,47.810798
"166",4.092476,51.524387
"167",-122.499198,37.495288
"168",-122.498955,37.494992
"169",11.32639,59.11149
"170",11.570563,58.329499
"171",-53.719899,48.146408
"172",-122.62268,47.5637
"173",9.761287,55.538686
"174",9.761692,55.538425
"175",9.701213,55.516748
"176",9.701213,55.516748
"177",9.701213,55.516748
"178",-122.62248,47.563722
"179",-122.621708,47.563715
"180",-122.622675,47.563605
"181",-122.62195,47.564165
"182",-122.622637,47.563819
"183",-122.622003,47.563378
"184",-122.621917,47.563308
"185",-122.623003,47.563755
"186",11.56973,58.32966
"187",-122.90406,47.141452
"188",-122.613643,47.651417
"189",-70.88587,42.540482
"190",11.21654,58.35389
"191",11.43631,58.2688
"192",18.963885,69.650963
"193",-124.900262,49.732272
"194",10.619106,56.22673
"195",14.954127,67.208988
"196",-69.720996,43.784955
"197",-122.750888,48.26282
"198",-70.769656,42.704763
"199",-63.917642,44.496522
"200",-63.917642,44.496522
"201",-63.917642,44.496522
"202",-63.917642,44.496522
"203",-63.917642,44.496522
"204",-63.918889,44.496944
"205",-63.917569,44.496411
"206",-63.917569,44.496411
"207",-70.885867,42.5405
"208",-2.53633,47.29958
"209",0.634804,51.498628
"210",4.002503,51.523727
"211",11.18436,58.35639
"212",20.63273,69.518202
"213",-63.917633,44.49624
"214",-63.917685,44.496153
"215",-117.263042,32.855062
"216",14.592408,67.239268
"217",-69.513406,43.832584
"218",-69.992858,43.72452
"219",-63.917622,44.496315
"220",-63.917622,44.496315
"221",-64.003883,50.105167
"222",-63.976833,50.124017
"223",-64.003883,50.105167
"224",3.771019,51.680676
"225",3.924119,51.54784
"226",18.964055,69.831038
"227",-69.415325,48.32132
"228",-70.61602,42.988505
"229",-70.776641,42.901728
"230",-152.348743,57.819973
"231",-123.654999,49.05265
"232",-70.218064,43.55652
"233",-122.961805,48.684015
"234",-69.514491,43.831651
"235",-124.03494,41.617451
"236",-124.107079,41.683288
"237",11.105478,58.991668
"238",-70.334118,43.44695
"239",-57.965295,49.683037
"240",-63.917241,44.496614
"241",-70.118845,43.765495
"242",-64.660842,43.991208
"243",-69.324589,48.209076
"244",-69.204261,48.373286
"245",-69.353585,48.386117
"246",-69.348157,48.392589
"247",-69.247317,48.328027
"248",-69.303468,48.308058
"249",-53.726006,48.147201
"250",-53.726006,48.147201
"251",-53.72599,48.147202
"252",18.002346,69.636786
"253",18.907264,69.631606
"254",-69.513365,43.832601
"255",-70.384028,43.487013
"256",-125.136803,48.833263
"257",-69.464937,48.271678
"258",-69.51447,43.831669
"259",-69.514478,43.831671
"260",-69.39412,48.334747
"261",-68.614005,48.421208
"262",-69.411516,48.320527
"263",11.39815,58.31755
"264",11.39897,58.31608
"265",-68.851674,48.331555
"266",-68.849695,48.33388
"267",-117.263042,32.855062
"268",-69.467462,48.269692
"269",-122.485454,47.249145
"270",-122.538063,47.297919
"271",-122.556817,47.245154
"272",-122.556259,47.245116
"273",-64.661329,43.988517
"274",-69.541305,48.227497
"275",-125.136901,48.833355
"276",10.624355,59.679681
"277",10.624355,59.679681
"278",10.624355,59.679681
"279",10.624355,59.679681
"280",11.14102,58.87038
"281",11.322226,59.111989
"282",11.322226,59.111989
"283",-123.389463,48.413228
"284",9.700829,55.517694
"285",18.819903,69.8507
"286",-63.670669,44.712927
"287",-125.900883,49.153585
"288",11.095128,63.837793
"289",10.961454,63.701557
"290",10.961454,63.701557
"291",9.70037,55.517431
"292",-63.91757,44.496564
"293",-123.350517,48.403775
"294",11.5703,58.32982
"295",-8.330598,51.734019
"296",-66.973945,44.820669
"297",3.7,51.4
"298",10.623874,59.682566
"299",-64.83934,45.144458
"300",-122.418949,47.574857
"301",-122.6654,48.417081
"302",-131.651966,55.34329
"303",10.807786,59.155998
"304",10.624222,59.682568
"305",-122.729387,48.031242
"306",-64.798535,45.154308
"307",-64.800046,45.154019
"308",-63.604266,44.637584
"309",11.233872,59.091199
"310",-8.330598,51.734019
"311",17.995528,69.637768
"312",18.002346,69.636786
"313",10.624268,59.682456
"314",7.749448,63.115409
"315",-64.746383,45.170807
"316",-63.604266,44.637584
"317",10.93711,63.904063
"318",-64.785715,45.160742
"319",-63.604488,44.637424
"320",4.097621,51.64266
"321",5.180225,59.252545
"322",18.819903,69.8507
"323",-9.412789,52.932493
"324",-8.112213,51.808391
"325",3.771019,51.680676
"326",3.7,43.42472
"327",-63.670524,44.712876
"328",-64.840302,45.144493
