"","Longitude","Latitude"
"1",-5.952123,54.969272
"2",-5.65846,54.671826
"3",4.931544,60.499771
"4",9.742339,55.525198
"5",9.742339,55.525198
"6",-122.624218,48.401241
"7",-70.216853,43.556826
"8",11.062115,63.848861
"9",11.062115,63.848861
"10",-124.069036,44.68244
"11",5.1299,60.9575
"12",-69.489958,43.874991
"13",-122.630552,48.398728
"14",-124.120333,41.040267
"15",-122.433451,47.354024
"16",10.740025,59.116602
"17",11.233832,59.090734
"18",11.233832,59.090734
"19",11.23523,59.091596
"20",11.23523,59.091596
"21",11.23523,59.091596
"22",-122.558167,47.589667
"23",-122.558167,47.589667
"24",-68.175338,44.340288
"25",-70.283571,43.556998
"26",-63.706422,44.462152
"27",-122.752849,48.376827
"28",-122.518652,47.289285
"29",-69.377133,43.906946
"30",-4.146931,50.362153
"31",-5.115134,48.445186
"32",-4.148033,50.362588
"33",-4.147469,50.362494
"34",33.115903,66.552123
"35",-123.786545,39.639805
"36",-123.786522,39.639805
"37",-124.6822,47.97327
"38",-4.148033,50.362588
"39",14.624806,67.227487
"40",15.444366,67.133295
"41",-122.62737,48.398319
"42",-122.630963,48.397757
"43",-122.630832,48.398089
"44",11.22168,58.35021
"45",11.22168,58.35021
"46",-124.243619,49.314277
"47",14.952684,67.208749
"48",-123.803879,49.566295
"49",-63.917521,44.496403
"50",-122.465519,47.301187
"51",-122.574257,47.384944
"52",-69.719518,43.783868
"53",-122.400803,47.361831
"54",-122.584056,47.300358
"55",-122.5922,47.344643
"56",-69.095693,44.038066
"57",-122.630563,48.398613
"58",-122.556366,47.244475
"59",-69.719205,43.783856
"60",-69.720315,43.784253
"61",-124.08525,44.492363
"62",-122.965277,38.250752
"63",-124.335249,42.085628
"64",-5.186429,51.755518
"65",-5.186327,51.755507
"66",-5.186327,51.755507
"67",9.700102,55.517499
"68",9.742339,55.525198
"69",-122.733883,48.289702
"70",11.326674,59.11208
"71",-4.164515,53.220951
"72",-124.1233,41.044214
"73",-122.327079,47.349892
"74",-122.327079,47.349892
"75",-122.327079,47.349892
"76",-122.378682,47.455583
"77",-122.378682,47.455583
"78",-1.24306,44.62848
"79",5.986355,58.435828
"80",-3.5224,50.45676
"81",-123.117741,47.434859
"82",-123.117741,47.434859
"83",-122.622645,48.401463
"84",-122.328259,47.350081
"85",-122.327594,47.349616
"86",-122.327594,47.349616
"87",-122.415565,47.580843
"88",-6.767958,57.428315
"89",-122.416037,47.581045
"90",-122.416037,47.581045
"91",-122.416037,47.581045
"92",-122.416037,47.581045
"93",-122.416037,47.581045
"94",-122.416037,47.581045
"95",-122.416037,47.581045
"96",10.989098,58.779118
"97",-122.42882,47.418121
"98",-122.327057,47.350197
"99",-122.327057,47.350197
"100",-122.327057,47.350197
"101",-122.327057,47.350197
"102",-122.327057,47.350197
"103",-122.327057,47.350197
"104",-122.327057,47.350197
"105",-122.327057,47.350197
"106",-122.327057,47.350197
"107",-122.327057,47.350197
"108",-122.327057,47.350197
"109",-122.379068,47.455032
"110",-122.379068,47.455032
"111",-122.379068,47.455032
"112",-122.327143,47.350183
"113",-122.327143,47.350183
"114",-122.327143,47.350183
"115",-122.327143,47.350183
"116",-122.327143,47.350183
"117",-122.327143,47.350183
"118",-122.327143,47.350183
"119",-122.327143,47.350183
"120",-125.206955,49.972203
"121",-124.164181,41.1315
"122",-122.965277,38.250752
"123",-69.719472,43.783727
"124",-6.149273,59.08763
"125",-4.326476,58.55521
"126",-2.01798,48.59619
"127",-69.720608,43.784666
"128",9.539556,63.641667
"129",-5.05375,50.140659
"130",5.9871,58.4358
"131",10.80699,59.154828
"132",-4.244812,51.124566
"133",-4.5299,48.34358
"134",1.054206,52.96526
"135",1.054695,52.96522
"136",1.145065,52.94967
"137",5.111631,59.426419
"138",-5.311887,56.453885
