"","Longitude","Latitude"
"1",2.940643,41.720836
"2",-48.765328,-28.48417
"3",-48.604453,-27.003892
"4",3.159769,42.382965
"5",6.773315,43.406766
"6",-4.891486,36.506533
"7",-4.891875,36.506517
"8",-4.891553,36.506653
"9",-16.323877,28.401636
"10",-13.530663,29.219447
"11",13.829964,44.85185
"12",-16.327238,28.576812
"13",22.439656,38.427273
"14",2.515295,41.547983
"15",27.707379,36.266077
"16",2.463966,41.521276
"17",13.835444,44.850417
"18",23.286562,37.975097
"19",-2.857508,36.698655
"20",11.82926,42.038527
"21",2.941139,41.720065
"22",2.941139,41.720065
"23",-15.383389,27.871037
"24",9.530814,42.753934
"25",-2.852263,36.697967
"26",-2.856769,36.699531
"27",-2.84362,36.698156
"28",9.449854,42.689618
"29",9.338311,42.761476
"30",9.450002,42.689155
"31",2.463966,41.521276
"32",9.473378,42.706578
"33",5.621399,43.182422
"34",1.727787,41.211209
"35",1.728092,41.211051
"36",9.459321,42.71223
"37",5.239917,43.331222
"38",24.324683,37.669397
"39",-16.814653,28.381455
"40",23.858474,38.521194
"41",-16.533649,28.042888
"42",2.938271,41.722156
"43",5.391321,43.18597
"44",0.122884,38.683535
"45",1.262605,38.970322
"46",23.743825,37.849438
"47",24.02232,37.655597
"48",-43.047336,-22.974331
"49",5.23564,43.330159
"50",22.938114,40.633095
"51",15.55346,43.872462
"52",15.553462,43.872462
"53",5.23701,43.329278
"54",18.706486,42.354719
"55",18.706086,42.35475
"56",-42.012599,-22.964142
"57",2.505961,41.558718
"58",48.091325,29.317997
"59",5.23608,43.32983
"60",5.61967,43.15756
"61",9.40894,41.77007
"62",9.40162,41.79655
"63",8.76166,41.85101
"64",9.42301,41.83442
"65",8.72606,41.90796
"66",8.72606,41.90796
"67",9.40496,41.77458
"68",9.40496,41.77458
"69",2.989474,39.329121
"70",5.348033,43.228742
"71",5.348464,43.229157
"72",-0.157988,35.797121
"73",-0.157988,35.797121
"74",-0.157988,35.797121
"75",-1.275832,37.558633
"76",9.40967,41.7631
"77",6.12807,43.03487
"78",9.41324,41.71057
"79",5.10154,43.32808
"80",5.05453,43.32493
"81",8.76166,41.85101
"82",8.76166,41.85101
"83",9.41741,41.74817
"84",5.08052,43.32342
"85",9.40894,41.77007
"86",6.24126,43.02875
"87",5.348247,43.228855
"88",14.226073,45.153852
"89",14.216549,45.134603
"90",24.221816,40.214743
"91",24.171611,40.266192
"92",24.171534,40.266212
"93",-2.77903,36.689152
"94",5.290563,43.261856
"95",8.569584,44.355347
"96",3.98186,43.52279
"97",9.42301,41.83442
"98",6.77335,43.4066
"99",9.40967,41.7631
"100",9.40967,41.7631
"101",9.40162,41.79655
"102",3.23694,42.24556
"103",5.61967,43.15739
"104",5.22111,43.32833
"105",14.827125,36.714989
"106",5.244148,43.332006
"107",-22.901628,16.806167
"108",28.086573,36.096615
"109",23.021525,37.475371
"110",-2.799956,36.701374
"111",-1.821813,37.172466
"112",16.058331,39.238027
"113",28.233865,36.442163
"114",-16.638424,28.009041
"115",5.348033,43.228742
"116",5.338186,43.20779
"117",-4.473591,36.715042
"118",-3.033367,36.752011
"119",6.962682,43.35672
"120",15.240877,38.234241
"121",15.240877,38.234241
"122",15.240967,38.234392
"123",15.240276,38.245176
"124",24.76322,40.731553
"125",15.240449,38.24464
"126",7.1401,43.54808
"127",9.40162,41.79655
"128",9.40967,41.7631
"129",-3.21095,47.66122
"130",3.92994,43.52411
"131",3.86722,43.46917
"132",3.13806,42.51444
"133",5.61967,43.15739
"134",5.60856,43.16386
"135",9.40496,41.77458
"136",5.68377,43.15494
"137",8.72667,42.57639
"138",8.74246,41.8383
"139",5.61211,43.16003
"140",9.45892,42.7105
"141",6.77364,43.4064
"142",3.7,43.42472
"143",9.40894,41.77007
"144",7.0843,43.53655
"145",9.40894,41.77007
"146",5.22111,43.32833
"147",8.72606,41.90796
"148",6.77335,43.4066
"149",5.61369,43.16286
"150",9.46648,42.73603
"151",8.75475,41.85043
"152",3.69986,43.425
"153",9.45846,42.71121
"154",9.46648,42.73603
"155",9.41022,41.77517
"156",9.38694,41.55694
"157",9.40162,41.79655
"158",3.98186,43.52279
"159",3.69986,43.425
"160",5.68324,43.15469
"161",8.83416,41.702736
"162",3.17523,42.43311
"163",3.17672,42.44133
"164",3.17523,42.43311
"165",9.40967,41.7631
"166",9.41324,41.71057
"167",3.17523,42.43311
"168",6.24126,43.02875
"169",5.61211,43.16003
"170",-48.605699,-26.069784
"171",26.977814,37.752784
"172",5.048123,43.327424
"173",-48.605711,-26.069802
"174",33.006431,34.602747
"175",2.514012,41.551125
"176",-48.616667,-26.083333
"177",3.13386,42.51332
"178",5.372241,43.17736
"179",2.812925,41.677244
"180",5.992963,43.103739
"181",5.385434,43.189209
"182",3.030884,41.769689
"183",3.030884,41.769689
"184",9.451916,42.689975
"185",4.938148,43.42956
"186",13.83438,44.850686
"187",16.203423,43.398732
"188",-16.33128,28.573422
"189",3.960366,39.935767
"190",5.389597,43.17259
"191",16.194846,41.815889
"192",-2.193865,36.72216
